ParentEduc,PracticeSport,NrSiblings,WklyStudyHours,MathScore,ReadingScore,ExamScore,Gender_male,LunchType_standard,TestPrep_none,IsFirstChild_yes,TransportMeans_school_bus,EthnicGroup_group b,EthnicGroup_group c,EthnicGroup_group d,EthnicGroup_group e,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,Result,Cluster,LearnerCategory
1,1,1.0,7.5,67,72.0,71.0,1,1,1,1,1,0,0,1,0,0,0,0,Pass,1,Average
3,1,0.0,7.5,48,69.0,72.0,0,0,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
1,1,2.0,7.5,56,61.0,57.0,1,0,0,0,1,1,0,0,0,0,1,0,Fail,0,High-Performer
4,1,0.0,7.5,76,76.0,82.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
3,1,1.0,7.5,98,97.0,100.0,1,1,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
4,1,3.0,7.5,55,60.0,62.0,0,1,0,1,1,0,1,0,0,1,0,0,Fail,0,High-Performer
1,1,6.0,7.5,54,67.0,69.0,0,0,1,0,1,0,1,0,0,0,0,0,Pass,2,At-Risk
3,1,3.0,12.0,78,79.0,77.0,1,0,1,0,1,1,0,0,0,0,1,0,Pass,2,At-Risk
4,1,0.0,7.5,71,77.0,76.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
4,2,1.0,12.0,75,73.0,74.0,1,1,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
2,2,3.0,7.5,49,66.0,65.0,0,0,1,1,0,0,1,0,0,0,1,0,Fail,2,At-Risk
3,2,2.0,7.5,45,41.0,41.0,1,0,1,0,1,0,0,1,0,1,0,0,Fail,2,At-Risk
3,1,1.0,2.5,75,69.0,65.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
3,1,2.0,2.5,46,58.0,51.0,0,0,0,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
5,1,3.0,2.5,77,70.0,70.0,0,1,1,1,1,0,0,0,1,1,0,0,Pass,1,Average
1,2,3.0,12.0,83,84.0,90.0,0,1,0,1,0,0,0,0,1,1,0,0,Pass,0,High-Performer
2,0,1.0,7.5,65,71.0,72.0,0,1,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
3,2,4.0,7.5,87,97.0,100.0,0,0,0,1,1,0,0,1,0,0,0,0,Pass,0,High-Performer
1,2,4.0,7.5,55,41.0,38.0,1,0,1,0,0,1,0,0,0,1,0,0,Fail,2,At-Risk
1,1,4.0,7.5,45,51.0,43.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
4,1,2.0,7.5,63,75.0,76.0,0,1,1,0,0,0,0,1,0,1,0,0,Pass,1,Average
5,1,1.0,12.0,76,86.0,89.0,0,0,1,1,1,0,0,1,0,1,0,0,Pass,2,At-Risk
2,1,3.0,12.0,89,90.0,83.0,0,1,1,0,0,0,0,1,0,0,1,0,Pass,1,Average
3,1,4.0,2.5,76,84.0,89.0,0,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
2,1,1.0,7.5,49,44.0,44.0,0,0,1,1,0,0,0,0,1,1,0,0,Fail,2,At-Risk
1,1,0.0,7.5,75,72.0,72.0,1,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,2,1.0,7.5,79,77.0,83.0,0,1,0,1,1,1,0,0,0,1,0,0,Pass,0,High-Performer
1,1,0.0,7.5,44,48.0,40.0,1,0,1,1,0,0,1,0,0,0,1,0,Fail,2,At-Risk
3,0,3.0,7.5,51,66.0,67.0,0,0,0,1,1,1,0,0,0,0,1,0,Fail,0,High-Performer
2,1,2.0,7.5,49,38.0,48.0,1,1,0,1,0,1,0,0,0,0,0,0,Fail,0,High-Performer
1,2,2.0,12.0,41,49.0,48.0,0,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
3,2,2.0,7.5,96,93.0,85.0,1,1,1,0,0,0,1,0,0,1,0,0,Pass,1,Average
2,0,1.0,7.5,36,34.0,32.0,1,0,1,0,1,0,1,0,0,1,0,0,Fail,2,At-Risk
2,2,1.0,12.0,64,62.0,59.0,1,0,0,1,1,0,1,0,0,0,1,0,Fail,0,High-Performer
3,1,2.0,12.0,66,62.0,56.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,0,1.0,7.5,89,87.0,83.0,1,0,0,1,0,0,0,0,1,1,0,0,Pass,0,High-Performer
1,0,4.0,7.5,43,57.0,57.0,0,1,0,0,1,0,1,0,0,0,0,0,Fail,0,High-Performer
2,1,3.0,7.5,79,76.0,73.0,1,1,1,0,0,1,0,0,0,1,0,0,Pass,1,Average
3,2,2.0,2.5,81,79.0,77.0,1,1,1,0,1,1,0,0,0,0,0,0,Pass,1,Average
2,1,1.0,7.5,84,79.0,72.0,1,0,1,1,0,1,0,0,0,1,0,0,Pass,2,At-Risk
1,2,0.0,12.0,60,77.0,75.0,0,1,1,1,0,0,0,0,1,0,1,0,Pass,1,Average
1,2,5.0,7.5,70,73.0,67.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
5,2,2.0,7.5,78,93.0,86.0,0,1,1,1,1,0,1,0,0,0,1,0,Pass,1,Average
2,2,1.0,7.5,92,77.0,86.0,1,1,0,1,1,1,0,0,0,0,1,0,Pass,0,High-Performer
1,1,2.0,7.5,84,92.0,89.0,0,0,1,0,0,0,0,0,1,1,0,0,Pass,2,At-Risk
3,2,2.0,7.5,85,81.0,75.0,1,0,1,1,1,0,0,0,1,1,0,0,Pass,2,At-Risk
5,1,1.0,2.5,68,76.0,72.0,1,0,1,1,1,1,0,0,0,1,0,0,Pass,2,At-Risk
2,1,1.0,7.5,91,90.0,87.0,1,1,1,0,1,0,0,0,1,1,0,0,Pass,1,Average
1,1,3.0,2.5,55,57.0,52.0,1,0,1,0,1,1,0,0,0,0,1,0,Fail,2,At-Risk
4,2,3.0,2.5,71,62.0,66.0,1,1,0,1,0,0,0,1,0,0,0,0,Fail,0,High-Performer
2,2,3.0,7.5,81,87.0,86.0,0,0,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
1,1,3.0,12.0,61,57.0,61.0,1,0,1,0,0,0,1,0,0,0,1,0,Fail,2,At-Risk
1,1,5.0,2.5,67,70.0,78.0,0,1,0,0,0,0,0,1,0,0,0,1,Pass,0,High-Performer
2,2,3.0,7.5,79,74.0,79.0,1,0,0,1,1,0,0,1,0,0,1,0,Pass,0,High-Performer
4,1,2.0,7.5,74,69.0,69.0,1,0,0,0,0,0,1,0,0,1,0,0,Pass,0,High-Performer
3,0,1.0,7.5,56,58.0,56.0,1,0,1,0,1,0,0,0,0,0,0,0,Fail,2,At-Risk
5,1,1.0,2.5,89,100.0,100.0,0,1,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
2,1,4.0,7.5,83,91.0,90.0,0,0,0,1,1,0,1,0,0,0,0,0,Pass,0,High-Performer
1,0,6.0,2.5,52,58.0,55.0,1,1,1,1,0,0,0,0,0,0,0,1,Fail,1,Average
3,2,4.0,7.5,78,76.0,69.0,1,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
1,1,2.0,12.0,61,47.0,52.0,1,1,1,0,0,0,0,1,0,1,0,0,Fail,1,Average
2,1,1.0,12.0,58,71.0,62.0,0,0,1,0,0,0,0,0,0,1,0,0,Fail,2,At-Risk
2,2,3.0,7.5,78,72.0,73.0,1,1,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
4,2,4.0,2.5,74,74.0,85.0,0,1,0,1,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,2,4.0,7.5,55,61.0,50.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,3.0,7.5,72,69.0,72.0,1,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,2,2.0,2.5,61,72.0,72.0,0,0,0,0,1,0,1,0,0,0,0,1,Pass,0,High-Performer
3,2,1.0,7.5,73,87.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
1,1,2.0,12.0,50,47.0,42.0,1,1,1,0,1,0,1,0,0,0,1,0,Fail,1,Average
3,1,2.0,7.5,81,84.0,85.0,0,1,1,1,1,0,0,1,0,0,1,0,Pass,1,Average
3,0,1.0,7.5,79,81.0,73.0,1,0,1,1,1,0,1,0,0,1,0,0,Pass,2,At-Risk
2,1,2.0,12.0,76,74.0,78.0,1,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,3.0,2.5,42,52.0,56.0,0,0,0,1,1,1,0,0,0,1,0,0,Fail,0,High-Performer
1,2,2.0,7.5,62,70.0,74.0,0,1,1,0,0,0,1,0,0,1,0,0,Pass,1,Average
3,0,1.0,7.5,57,66.0,75.0,0,0,0,1,0,0,0,1,0,1,0,0,Pass,0,High-Performer
1,1,4.0,12.0,54,73.0,74.0,0,1,0,1,0,0,1,0,0,1,0,0,Pass,0,High-Performer
3,1,2.0,12.0,73,71.0,71.0,1,1,0,0,1,0,0,1,0,1,0,0,Pass,0,High-Performer
1,2,6.0,12.0,44,51.0,50.0,0,1,1,1,0,0,0,0,0,1,0,0,Fail,1,Average
1,1,3.0,12.0,41,49.0,40.0,1,0,1,1,1,0,0,1,0,1,0,0,Fail,2,At-Risk
5,1,2.0,12.0,90,84.0,87.0,1,0,0,1,1,0,1,0,0,0,0,0,Pass,0,High-Performer
1,1,1.0,12.0,39,34.0,40.0,1,0,0,0,1,1,0,0,0,1,0,0,Fail,2,At-Risk
4,1,1.0,12.0,85,94.0,92.0,0,1,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
1,2,2.0,7.5,87,93.0,88.0,0,1,1,1,0,0,1,0,0,0,1,0,Pass,1,Average
2,0,2.0,7.5,58,77.0,83.0,0,1,0,0,0,0,1,0,0,1,0,0,Pass,0,High-Performer
3,0,3.0,7.5,60,71.0,75.0,0,0,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,0,1.0,7.5,37,44.0,45.0,0,1,1,0,0,0,1,0,0,1,0,0,Fail,1,Average
3,0,3.0,7.5,64,83.0,79.0,0,0,1,0,1,0,1,0,0,1,0,0,Pass,2,At-Risk
4,1,2.0,2.5,62,62.0,61.0,1,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
4,1,5.0,2.5,84,75.0,76.0,1,0,1,1,0,0,0,0,1,0,0,0,Pass,2,At-Risk
2,0,2.0,7.5,53,52.0,44.0,1,1,1,0,1,1,0,0,0,0,0,0,Fail,1,Average
2,1,2.0,7.5,73,63.0,61.0,1,1,1,1,1,0,0,0,1,1,0,0,Fail,1,Average
2,1,6.0,7.5,63,66.0,64.0,1,0,1,1,0,1,0,0,0,1,0,0,Fail,2,At-Risk
1,0,3.0,2.5,51,58.0,63.0,0,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
1,2,3.0,7.5,59,60.0,63.0,1,1,0,1,1,0,0,0,0,0,1,0,Fail,0,High-Performer
2,2,2.0,7.5,89,89.0,92.0,0,1,1,0,1,0,0,0,1,0,1,0,Pass,1,Average
1,2,1.0,7.5,79,83.0,82.0,1,1,0,1,1,0,0,0,1,0,0,0,Pass,0,High-Performer
1,1,4.0,7.5,84,70.0,63.0,1,1,1,1,1,0,0,0,1,0,0,0,Fail,1,Average
2,1,2.0,12.0,78,62.0,60.0,1,1,1,0,1,0,0,1,0,1,0,0,Fail,1,Average
2,1,1.0,7.5,88,91.0,93.0,0,1,0,0,1,1,0,0,0,1,0,0,Pass,0,High-Performer
1,1,1.0,12.0,45,63.0,65.0,0,0,0,1,1,0,0,0,0,0,1,0,Fail,0,High-Performer
1,1,3.0,7.5,62,74.0,72.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
1,0,2.0,7.5,89,82.0,78.0,1,1,0,0,1,0,0,0,1,1,0,0,Pass,0,High-Performer
3,2,3.0,2.5,65,80.0,80.0,0,1,0,0,1,1,0,0,0,1,0,0,Pass,0,High-Performer
1,1,3.0,2.5,75,71.0,68.0,1,1,0,0,1,0,1,0,0,1,0,0,Fail,0,High-Performer
1,1,2.0,2.5,91,85.0,85.0,1,1,0,1,0,0,0,0,0,0,1,0,Pass,0,High-Performer
3,2,2.0,7.5,62,66.0,65.0,0,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
4,2,4.0,7.5,87,77.0,77.0,1,0,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
1,2,1.0,7.5,48,53.0,56.0,0,1,0,0,0,0,0,1,0,0,1,0,Fail,0,High-Performer
2,2,1.0,7.5,65,83.0,73.0,0,1,1,1,1,0,0,1,0,0,1,0,Pass,1,Average
1,1,2.0,2.5,45,38.0,46.0,1,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
2,1,0.0,12.0,70,70.0,68.0,0,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
2,2,1.0,7.5,66,75.0,69.0,1,0,0,1,1,0,0,1,0,0,1,0,Pass,0,High-Performer
1,2,2.0,7.5,69,54.0,55.0,1,1,1,1,0,0,1,0,0,0,1,0,Fail,1,Average
1,2,1.0,7.5,61,52.0,54.0,1,0,1,1,1,0,1,0,0,0,0,0,Fail,2,At-Risk
1,1,1.0,2.5,76,79.0,80.0,0,1,1,1,1,0,1,0,0,0,1,0,Pass,1,Average
3,0,5.0,2.5,41,38.0,36.0,1,1,1,0,1,0,0,1,0,1,0,0,Fail,1,Average
2,1,2.0,7.5,71,66.0,60.0,1,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
3,1,2.0,7.5,57,64.0,66.0,0,1,1,1,1,0,0,0,0,1,0,0,Fail,1,Average
4,2,1.0,7.5,63,54.0,52.0,1,1,1,1,0,0,1,0,0,0,1,0,Fail,1,Average
2,1,1.0,7.5,69,79.0,78.0,0,1,0,0,1,1,0,0,0,0,1,0,Pass,0,High-Performer
1,1,0.0,7.5,95,75.0,73.0,1,1,1,1,1,1,0,0,0,1,0,0,Pass,1,Average
1,2,1.0,7.5,54,51.0,52.0,1,1,1,0,0,0,1,0,0,0,1,0,Fail,1,Average
1,2,1.0,7.5,63,65.0,70.0,0,1,1,0,0,0,1,0,0,0,0,0,Pass,1,Average
3,1,1.0,12.0,96,85.0,90.0,1,1,1,1,1,1,0,0,0,1,0,0,Pass,1,Average
3,1,0.0,7.5,75,75.0,73.0,1,1,0,1,1,0,1,0,0,0,1,0,Pass,0,High-Performer
2,0,1.0,7.5,54,51.0,48.0,1,1,1,0,1,0,0,1,0,1,0,0,Fail,1,Average
1,1,2.0,7.5,89,94.0,85.0,1,1,1,0,1,0,0,0,1,0,0,0,Pass,1,Average
2,2,2.0,7.5,75,69.0,72.0,1,1,1,1,0,0,1,0,0,1,0,0,Pass,1,Average
2,1,3.0,7.5,83,95.0,98.0,0,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
3,1,2.0,2.5,61,77.0,67.0,0,0,1,1,1,0,0,0,1,0,1,0,Fail,2,At-Risk
3,2,2.0,7.5,73,80.0,73.0,1,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
1,2,3.0,12.0,78,79.0,87.0,0,1,0,1,1,0,0,1,0,0,0,0,Pass,0,High-Performer
3,1,1.0,7.5,92,95.0,89.0,1,1,1,1,0,1,0,0,0,0,1,0,Pass,1,Average
3,1,2.0,2.5,50,53.0,49.0,1,0,1,0,1,1,0,0,0,1,0,0,Fail,2,At-Risk
5,2,3.0,2.5,86,81.0,83.0,1,0,1,1,1,0,0,0,1,0,1,0,Pass,2,At-Risk
1,1,2.0,7.5,68,63.0,62.0,1,1,1,1,1,0,0,0,0,1,0,0,Fail,1,Average
1,0,3.0,7.5,80,86.0,87.0,0,1,1,0,1,1,0,0,0,0,1,0,Pass,1,Average
1,1,1.0,2.5,56,67.0,74.0,0,0,0,1,1,0,0,0,0,1,0,0,Pass,0,High-Performer
1,0,1.0,2.5,37,43.0,42.0,0,1,1,0,1,1,0,0,0,1,0,0,Fail,1,Average
3,2,3.0,7.5,80,82.0,84.0,1,0,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
1,2,3.0,7.5,46,56.0,58.0,0,1,1,0,1,1,0,0,0,0,1,0,Fail,1,Average
4,1,2.0,2.5,80,78.0,76.0,1,0,1,1,0,0,0,1,0,1,0,0,Pass,2,At-Risk
2,2,3.0,12.0,88,87.0,81.0,1,0,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
1,1,1.0,12.0,72,65.0,61.0,0,1,1,0,1,0,0,0,1,0,1,0,Fail,1,Average
2,2,2.0,12.0,58,71.0,76.0,0,0,1,1,1,0,0,1,0,0,1,0,Pass,2,At-Risk
2,2,2.0,2.5,37,31.0,28.0,1,1,1,0,1,0,0,0,0,0,0,0,Fail,1,Average
3,2,1.0,7.5,74,77.0,80.0,0,0,0,1,0,0,1,0,0,0,1,0,Pass,0,High-Performer
2,1,2.0,2.5,69,72.0,69.0,0,0,1,1,1,1,0,0,0,1,0,0,Pass,2,At-Risk
2,2,0.0,2.5,72,56.0,61.0,1,1,1,1,0,0,1,0,0,1,0,0,Fail,1,Average
1,1,3.0,7.5,73,74.0,64.0,1,0,1,0,0,0,0,1,0,1,0,0,Fail,2,At-Risk
4,1,2.0,2.5,72,69.0,67.0,1,0,0,0,0,1,0,0,0,0,1,0,Fail,0,High-Performer
1,2,1.0,12.0,74,74.0,73.0,1,1,0,1,1,0,1,0,0,0,1,0,Pass,0,High-Performer
1,1,2.0,7.5,49,46.0,40.0,1,1,1,0,1,0,0,0,0,1,0,0,Fail,1,Average
3,2,1.0,7.5,57,73.0,69.0,0,0,1,0,1,0,1,0,0,0,0,0,Pass,2,At-Risk
2,1,4.0,7.5,62,68.0,64.0,1,1,0,1,1,1,0,0,0,1,0,0,Fail,0,High-Performer
4,1,1.0,12.0,40,53.0,61.0,0,0,1,0,0,0,0,1,0,1,0,0,Fail,2,At-Risk
2,2,0.0,7.5,91,72.0,73.0,1,1,1,1,0,0,0,0,1,1,0,0,Pass,1,Average
1,2,2.0,2.5,55,62.0,68.0,1,0,0,1,1,0,0,1,0,1,0,0,Fail,0,High-Performer
5,0,0.0,7.5,81,86.0,83.0,0,1,1,1,1,0,0,0,1,0,1,0,Pass,1,Average
1,2,2.0,7.5,59,63.0,64.0,0,1,1,1,0,1,0,0,0,0,1,0,Fail,1,Average
1,1,3.0,12.0,49,61.0,56.0,0,1,1,1,1,0,0,0,0,1,0,0,Fail,1,Average
1,2,3.0,7.5,73,77.0,67.0,1,1,1,0,1,0,1,0,0,0,0,0,Fail,1,Average
2,0,4.0,7.5,53,54.0,49.0,1,1,1,1,0,0,0,0,0,0,0,0,Fail,1,Average
1,2,2.0,7.5,39,63.0,53.0,0,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,3.0,7.5,65,63.0,57.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
3,1,1.0,7.5,70,62.0,63.0,1,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
2,1,2.0,7.5,78,83.0,85.0,0,0,0,0,1,0,0,0,1,0,1,0,Pass,0,High-Performer
4,2,0.0,12.0,55,62.0,63.0,0,0,1,1,1,1,0,0,0,0,0,1,Fail,2,At-Risk
1,1,1.0,2.5,29,44.0,40.0,0,0,1,1,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,2.0,7.5,70,70.0,66.0,1,1,1,1,0,1,0,0,0,1,0,0,Fail,1,Average
2,1,1.0,2.5,73,68.0,68.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
3,1,3.0,7.5,66,73.0,74.0,0,1,0,0,1,0,1,0,0,1,0,0,Pass,0,High-Performer
5,1,2.0,12.0,49,65.0,61.0,0,0,1,1,0,1,0,0,0,0,0,0,Fail,2,At-Risk
1,0,3.0,2.5,61,56.0,55.0,1,1,1,1,0,0,0,1,0,1,0,0,Fail,1,Average
3,2,5.0,7.5,78,87.0,84.0,0,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
1,2,2.0,7.5,52,45.0,43.0,1,0,1,0,1,0,0,0,0,1,0,0,Fail,2,At-Risk
1,1,2.0,12.0,92,88.0,85.0,1,1,0,1,1,0,1,0,0,0,1,0,Pass,0,High-Performer
3,1,3.0,12.0,84,65.0,68.0,1,1,1,1,1,0,0,1,0,0,1,0,Fail,1,Average
1,0,3.0,12.0,71,68.0,67.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
3,0,1.0,7.5,60,60.0,55.0,1,1,1,0,1,0,1,0,0,0,0,0,Fail,1,Average
3,1,1.0,2.5,73,73.0,65.0,1,1,1,1,0,0,1,0,0,0,0,0,Fail,1,Average
2,2,0.0,7.5,58,57.0,51.0,1,1,1,1,1,1,0,0,0,1,0,0,Fail,1,Average
1,1,1.0,7.5,87,100.0,100.0,0,1,0,1,0,0,0,0,0,1,0,0,Pass,0,High-Performer
1,2,5.0,7.5,43,43.0,39.0,1,1,1,1,1,1,0,0,0,0,1,0,Fail,1,Average
4,1,1.0,2.5,78,74.0,73.0,1,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
1,1,1.0,7.5,63,68.0,57.0,1,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
1,2,2.0,12.0,56,63.0,59.0,0,0,1,0,0,1,0,0,0,1,0,0,Fail,2,At-Risk
4,1,1.0,2.5,70,86.0,86.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
1,2,3.0,7.5,78,66.0,63.0,1,1,0,0,0,0,0,0,0,1,0,0,Fail,0,High-Performer
2,0,0.0,7.5,71,81.0,81.0,0,1,0,1,1,1,0,0,0,0,0,0,Pass,0,High-Performer
2,1,3.0,7.5,78,88.0,88.0,0,1,1,0,1,0,0,0,1,1,0,0,Pass,1,Average
1,2,3.0,7.5,73,78.0,76.0,0,1,1,0,0,1,0,0,0,1,0,0,Pass,1,Average
3,2,2.0,7.5,87,85.0,79.0,1,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
5,1,4.0,2.5,60,46.0,52.0,1,1,0,0,1,1,0,0,0,0,1,0,Fail,0,High-Performer
2,2,5.0,7.5,100,97.0,100.0,0,1,0,1,1,0,0,0,1,0,1,0,Pass,0,High-Performer
2,1,3.0,7.5,60,65.0,59.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,1,3.0,2.5,59,61.0,65.0,0,0,0,1,1,0,0,0,1,1,0,0,Fail,0,High-Performer
2,2,0.0,2.5,66,76.0,75.0,0,0,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
1,1,3.0,7.5,67,70.0,71.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
3,1,2.0,7.5,73,79.0,75.0,0,0,1,1,1,0,1,0,0,0,0,0,Pass,2,At-Risk
1,1,1.0,7.5,62,60.0,62.0,1,1,1,1,1,0,0,1,0,1,0,0,Fail,1,Average
1,1,2.0,7.5,69,56.0,54.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
1,2,1.0,7.5,90,88.0,91.0,0,1,0,1,1,0,0,0,1,0,0,1,Pass,0,High-Performer
2,2,3.0,12.0,66,75.0,75.0,0,1,1,1,1,0,0,1,0,1,0,0,Pass,1,Average
3,1,0.0,7.5,92,93.0,85.0,1,1,0,1,1,0,0,0,1,1,0,0,Pass,0,High-Performer
2,1,3.0,7.5,29,35.0,30.0,1,0,1,0,1,1,0,0,0,0,0,0,Fail,2,At-Risk
3,1,3.0,2.5,62,61.0,61.0,1,1,1,1,1,0,0,1,0,0,0,0,Fail,1,Average
1,0,4.0,7.5,65,70.0,65.0,0,1,1,1,1,0,1,0,0,1,0,0,Fail,1,Average
2,0,0.0,2.5,80,84.0,78.0,1,1,0,1,0,0,0,1,0,0,0,0,Pass,0,High-Performer
4,2,1.0,7.5,92,82.0,79.0,1,1,1,0,1,0,0,1,0,0,0,0,Pass,1,Average
1,1,1.0,12.0,66,55.0,54.0,1,1,1,1,1,0,1,0,0,0,1,0,Fail,1,Average
3,1,0.0,7.5,23,27.5,26.5,1,0,1,1,1,0,1,0,0,0,0,0,Fail,2,At-Risk
4,1,3.0,7.5,100,97.0,100.0,0,1,1,0,0,0,0,0,1,0,0,0,Pass,1,Average
2,1,4.0,7.5,70,87.0,79.0,0,1,0,1,1,0,1,0,0,1,0,0,Pass,0,High-Performer
3,0,4.0,7.5,78,85.0,82.0,0,1,1,1,0,0,0,1,0,1,0,0,Pass,1,Average
2,1,4.0,2.5,62,70.0,70.0,0,0,1,1,1,0,0,1,0,0,0,1,Pass,2,At-Risk
1,1,2.0,2.5,64,75.0,78.0,0,0,1,1,1,0,0,1,0,0,1,0,Pass,2,At-Risk
3,1,3.0,12.0,64,59.0,64.0,1,0,1,0,1,0,1,0,0,0,1,0,Fail,2,At-Risk
2,1,0.0,2.5,81,90.0,83.0,0,1,1,1,1,1,0,0,0,0,0,0,Pass,1,Average
1,0,3.0,2.5,52,66.0,64.0,0,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
3,0,1.0,2.5,60,61.0,64.0,0,0,0,0,1,0,0,1,0,1,0,0,Fail,0,High-Performer
4,0,1.0,7.5,94,95.0,90.0,1,1,1,1,0,0,0,0,1,1,0,0,Pass,1,Average
4,1,3.0,7.5,91,96.0,98.0,0,1,1,1,1,0,1,0,0,1,0,0,Pass,1,Average
5,2,1.0,2.5,83,88.0,84.0,1,0,1,1,1,0,1,0,0,0,1,0,Pass,2,At-Risk
1,1,2.0,2.5,42,51.0,54.0,0,1,1,0,1,0,1,0,0,1,0,0,Fail,1,Average
2,1,1.0,7.5,41,52.0,49.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
2,1,4.0,12.0,96,98.0,90.0,1,1,0,1,1,1,0,0,0,1,0,0,Pass,0,High-Performer
2,1,4.0,12.0,49,65.0,65.0,0,0,1,1,1,0,0,1,0,0,1,0,Fail,2,At-Risk
2,1,1.0,7.5,86,96.0,94.0,0,1,1,0,1,0,0,1,0,1,0,0,Pass,1,Average
2,2,6.0,2.5,23,41.0,41.0,0,0,1,0,1,0,1,0,0,1,0,0,Fail,2,At-Risk
1,2,3.0,12.0,62,69.0,67.0,0,1,1,0,1,1,0,0,0,1,0,0,Fail,1,Average
1,1,2.0,2.5,36,58.0,48.0,0,0,1,0,0,0,1,0,0,0,1,0,Fail,2,At-Risk
1,1,5.0,7.5,44,51.0,47.0,1,1,0,1,0,0,1,0,0,1,0,0,Fail,0,High-Performer
3,1,2.0,7.5,77,84.0,86.0,0,1,1,1,0,0,1,0,0,0,1,0,Pass,1,Average
2,1,2.0,7.5,59,63.0,54.0,1,0,1,1,0,0,1,0,0,1,0,0,Fail,2,At-Risk
1,1,3.0,7.5,61,69.0,63.0,1,1,0,1,0,1,0,0,0,0,0,0,Fail,0,High-Performer
2,2,3.0,2.5,66,72.0,74.0,0,0,1,0,0,0,0,1,0,0,1,0,Pass,2,At-Risk
1,1,1.0,7.5,68,77.0,77.0,0,1,1,0,1,0,1,0,0,1,0,0,Pass,1,Average
2,1,1.0,7.5,57,50.0,50.0,1,1,1,0,0,0,1,0,0,0,0,0,Fail,1,Average
1,2,3.0,7.5,49,42.0,43.0,1,0,1,1,1,1,0,0,0,1,0,0,Fail,2,At-Risk
1,1,4.0,7.5,32,52.0,56.0,0,1,0,1,0,0,1,0,0,0,1,0,Fail,0,High-Performer
4,2,0.0,7.5,60,52.0,59.0,1,0,0,1,0,1,0,0,0,1,0,0,Fail,0,High-Performer
1,1,2.0,7.5,83,77.0,79.0,1,0,0,0,0,0,1,0,0,1,0,0,Pass,0,High-Performer
